###RTT Client: ************************************************************ 
###RTT Client: *               SEGGER Microcontroller GmbH                * 
###RTT Client: *   Solutions for real time microcontroller applications   * 
###RTT Client: ************************************************************ 
###RTT Client: *                                                          * 
###RTT Client: *       (c) 2012 - 2016  SEGGER Microcontroller GmbH       * 
###RTT Client: *                                                          * 
###RTT Client: *     www.segger.com     Support: support@segger.com       * 
###RTT Client: *                                                          * 
###RTT Client: ************************************************************ 
###RTT Client: *                                                          * 
###RTT Client: * SEGGER J-Link RTT Client   Compiled Oct 23 2020 18:02:27 * 
###RTT Client: *                                                          * 
###RTT Client: ************************************************************ 

###RTT Client: -----------------------------------------------
###RTT Client: Connecting to J-Link RTT Server via localhost:19021 ...

###RTT Client: Connected.



SEGGER J-Link V6.86f - Real time terminal output
J-Link OpenSDA compiled Oct 13 2015 12:09:57 V1.0, SN=621000000
Process: JLink.exe




Booting Warp, in 3... 2... 1...

Successfully configured INA219
Register 0x04 Value: 0x0281
Register 0x04 Value: 0x027F
Register 0x04 Value: 0x0286
Register 0x04 Value: 0x026D
Register 0x04 Value: 0x0273
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x026E
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x0294
Register 0x04 Value: 0x0288
Register 0x04 Value: 0x026B
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x0278
Register 0x04 Value: 0x0268
Register 0x04 Value: 0x028F
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x026B
Register 0x04 Value: 0x0269
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x0270
Register 0x04 Value: 0x0279
Register 0x04 Value: 0x028E
Register 0x04 Value: 0x0288
Register 0x04 Value: 0x0269
Register 0x04 Value: 0x0278
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x0297
Register 0x04 Value: 0x025F
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x028D
Register 0x04 Value: 0x025A
Register 0x04 Value: 0x0274
Register 0x04 Value: 0x0291
Register 0x04 Value: 0x0295
Register 0x04 Value: 0x025C
Register 0x04 Value: 0x0269
Register 0x04 Value: 0x027F
Register 0x04 Value: 0x028A
Register 0x04 Value: 0x025D
Register 0x04 Value: 0x0272
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x025D
Register 0x04 Value: 0x026C
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x028D
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x027F
Register 0x04 Value: 0x0277
Register 0x04 Value: 0x0288
Register 0x04 Value: 0x0290
Register 0x04 Value: 0x0271
Register 0x04 Value: 0x027F
Register 0x04 Value: 0x0296
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x0278
Register 0x04 Value: 0x0278
Register 0x04 Value: 0x029A
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x026D
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x0292
Register 0x04 Value: 0x028D
Register 0x04 Value: 0x0271
Register 0x04 Value: 0x028B
Register 0x04 Value: 0x028B
Register 0x04 Value: 0x0272
Register 0x04 Value: 0x0268
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x026C
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x028F
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x026E
Register 0x04 Value: 0x0277
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x028A
Register 0x04 Value: 0x025B
Register 0x04 Value: 0x027A
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x0299
Register 0x04 Value: 0x025B
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x0288
Register 0x04 Value: 0x025C
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x0295
Register 0x04 Value: 0x025D
Register 0x04 Value: 0x0267
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x028C
Register 0x04 Value: 0x025F
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x0278
Register 0x04 Value: 0x0297
Register 0x04 Value: 0x025F
Register 0x04 Value: 0x026F
Register 0x04 Value: 0x0274
Register 0x04 Value: 0x028A
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x0276
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x027E
Register 0x04 Value: 0x028F
Register 0x04 Value: 0x0273
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x0266
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x0281
Register 0x04 Value: 0x027F
Register 0x04 Value: 0x0268
Register 0x04 Value: 0x0286
Register 0x04 Value: 0x027A
Register 0x04 Value: 0x026D
Register 0x04 Value: 0x026D
Register 0x04 Value: 0x0278
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x028D
Register 0x04 Value: 0x0272
Register 0x04 Value: 0x0276
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x0299
Register 0x04 Value: 0x026A
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x029B
Register 0x04 Value: 0x025B
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x028B
Register 0x04 Value: 0x025C
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x025F
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x0286
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x025F
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x028A
Register 0x04 Value: 0x0261
Register 0x04 Value: 0x0271
Register 0x04 Value: 0x0279
Register 0x04 Value: 0x0297
Register 0x04 Value: 0x0260
Register 0x04 Value: 0x026D
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x0291
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x0278
Register 0x04 Value: 0x0273
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x028A
Register 0x04 Value: 0x027A
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x0298
Register 0x04 Value: 0x028C
Register 0x04 Value: 0x026A
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x028B
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x0269
Register 0x04 Value: 0x0294
Register 0x04 Value: 0x0279
Register 0x04 Value: 0x027A
Register 0x04 Value: 0x026B
Register 0x04 Value: 0x028D
Register 0x04 Value: 0x0293
Register 0x04 Value: 0x027F
Register 0x04 Value: 0x026D
Register 0x04 Value: 0x026F
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x028F
Register 0x04 Value: 0x026C
Register 0x04 Value: 0x028D
Register 0x04 Value: 0x0281
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0270
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x028A
Register 0x04 Value: 0x025E
Register 0x04 Value: 0x027A
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x027F
Register 0x04 Value: 0x025E
Register 0x04 Value: 0x028A
Register 0x04 Value: 0x0286
Register 0x04 Value: 0x028C
Register 0x04 Value: 0x025F
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x0276
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x025E
Register 0x04 Value: 0x026B
Register 0x04 Value: 0x028E
Register 0x04 Value: 0x0292
Register 0x04 Value: 0x0260
Register 0x04 Value: 0x026B
Register 0x04 Value: 0x028B
Register 0x04 Value: 0x0286
Register 0x04 Value: 0x027F
Register 0x04 Value: 0x0270
Register 0x04 Value: 0x0276
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x0271
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x028A
Register 0x04 Value: 0x028B
Register 0x04 Value: 0x026B
Register 0x04 Value: 0x028D
Register 0x04 Value: 0x028E
Register 0x04 Value: 0x027E
Register 0x04 Value: 0x0271
Register 0x04 Value: 0x0279
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0273
Register 0x04 Value: 0x0268
Register 0x04 Value: 0x0294
Register 0x04 Value: 0x028B
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x026A
Register 0x04 Value: 0x0276
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x0288
Register 0x04 Value: 0x0270
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x0278
Register 0x04 Value: 0x028C
Register 0x04 Value: 0x025E
Register 0x04 Value: 0x027A
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x027E
Register 0x04 Value: 0x0260
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x028C
Register 0x04 Value: 0x025F
Register 0x04 Value: 0x0272
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x027E
Register 0x04 Value: 0x0260
Register 0x04 Value: 0x0270
Register 0x04 Value: 0x0292
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0261
Register 0x04 Value: 0x026A
Register 0x04 Value: 0x0286
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x026A
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x0270
Register 0x04 Value: 0x0270
Register 0x04 Value: 0x027E
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x0272
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x028E
Register 0x04 Value: 0x026A
Register 0x04 Value: 0x0269
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x0267
Register 0x04 Value: 0x0277
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x0293
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x026D
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x0294
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x026A
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x027F
Register 0x04 Value: 0x026D
Register 0x04 Value: 0x0274
Register 0x04 Value: 0x0295
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0263
Register 0x04 Value: 0x0286
Register 0x04 Value: 0x0297
Register 0x04 Value: 0x0294
Register 0x04 Value: 0x0263
Register 0x04 Value: 0x0286
Register 0x04 Value: 0x027A
Register 0x04 Value: 0x029B
Register 0x04 Value: 0x0267
Register 0x04 Value: 0x0273
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x0291
Register 0x04 Value: 0x0266
Register 0x04 Value: 0x026C
Register 0x04 Value: 0x028B
Register 0x04 Value: 0x0291
Register 0x04 Value: 0x026A
Register 0x04 Value: 0x0271
Register 0x04 Value: 0x028F
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x0272
Register 0x04 Value: 0x0276
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x0299
Register 0x04 Value: 0x0264
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x0298
Register 0x04 Value: 0x0274
Register 0x04 Value: 0x0272
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0266
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x028A
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x0260
Register 0x04 Value: 0x0271
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x0299
Register 0x04 Value: 0x0295
Register 0x04 Value: 0x026E
Register 0x04 Value: 0x0281
Register 0x04 Value: 0x029B
Register 0x04 Value: 0x0281
Register 0x04 Value: 0x026B
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x0293
Register 0x04 Value: 0x0296
Register 0x04 Value: 0x0262
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x028B
Register 0x04 Value: 0x0264
Register 0x04 Value: 0x0272
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0265
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x028F
Register 0x04 Value: 0x027E
Register 0x04 Value: 0x0264
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x026A
Register 0x04 Value: 0x0271
Register 0x04 Value: 0x028D
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x026D
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x0294
Register 0x04 Value: 0x0265
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x0266
Register 0x04 Value: 0x0281
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x025B
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x0288
Register 0x04 Value: 0x025D
Register 0x04 Value: 0x0276
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x025D
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x0271
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x028A
Register 0x04 Value: 0x026A
Register 0x04 Value: 0x0279
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x0288
Register 0x04 Value: 0x0269
Register 0x04 Value: 0x027A
Register 0x04 Value: 0x027E
Register 0x04 Value: 0x028F
Register 0x04 Value: 0x0267
Register 0x04 Value: 0x0278
Register 0x04 Value: 0x0293
Register 0x04 Value: 0x0281
Register 0x04 Value: 0x0269
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x026D
Register 0x04 Value: 0x0281
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0296
Register 0x04 Value: 0x026C
Register 0x04 Value: 0x0276
Register 0x04 Value: 0x0288
Register 0x04 Value: 0x028F
Register 0x04 Value: 0x0272
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x028B
Register 0x04 Value: 0x028F
Register 0x04 Value: 0x025C
Register 0x04 Value: 0x0279
Register 0x04 Value: 0x0276
Register 0x04 Value: 0x028C
Register 0x04 Value: 0x025B
Register 0x04 Value: 0x0270
Register 0x04 Value: 0x0295
Register 0x04 Value: 0x0292
Register 0x04 Value: 0x025B
Register 0x04 Value: 0x026E
Register 0x04 Value: 0x0276
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x025F
Register 0x04 Value: 0x026C
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x025E
Register 0x04 Value: 0x026D
Register 0x04 Value: 0x028C
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x0291
Register 0x04 Value: 0x026E
Register 0x04 Value: 0x0277
Register 0x04 Value: 0x027F
Register 0x04 Value: 0x0281
Register 0x04 Value: 0x0277
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x0286
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x0269
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x0292
Register 0x04 Value: 0x027E
Register 0x04 Value: 0x026A
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x0293
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x026C
Register 0x04 Value: 0x0279
Register 0x04 Value: 0x027A
Register 0x04 Value: 0x029C
Register 0x04 Value: 0x026E
Register 0x04 Value: 0x0276
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x0281
Register 0x04 Value: 0x026E
Register 0x04 Value: 0x0278
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x027E
Register 0x04 Value: 0x0270
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x025C
Register 0x04 Value: 0x0276
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x028C
Register 0x04 Value: 0x0261
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x0286
Register 0x04 Value: 0x025F
Register 0x04 Value: 0x0277
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x0264
Register 0x04 Value: 0x027F
Register 0x04 Value: 0x0281
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x0261
Register 0x04 Value: 0x027E
Register 0x04 Value: 0x0286
Register 0x04 Value: 0x0295
Register 0x04 Value: 0x0270
Register 0x04 Value: 0x027B
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x0292
Register 0x04 Value: 0x0272
Register 0x04 Value: 0x0270
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x029A
Register 0x04 Value: 0x0268
Register 0x04 Value: 0x026E
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x0263
Register 0x04 Value: 0x026B
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x0288
Register 0x04 Value: 0x0261
Register 0x04 Value: 0x0263
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0290
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x0267
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x0296
Register 0x04 Value: 0x029A
Register 0x04 Value: 0x026D
Register 0x04 Value: 0x027A
Register 0x04 Value: 0x0290
Register 0x04 Value: 0x029C
Register 0x04 Value: 0x0262
Register 0x04 Value: 0x027F
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x027C
Register 0x04 Value: 0x025E
Register 0x04 Value: 0x027E
Register 0x04 Value: 0x0292
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x0269
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x028E
Register 0x04 Value: 0x026A
Register 0x04 Value: 0x0278
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0290
Register 0x04 Value: 0x026A
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x0292
Register 0x04 Value: 0x0286
Register 0x04 Value: 0x025E
Register 0x04 Value: 0x0277
Register 0x04 Value: 0x028B
Register 0x04 Value: 0x0287
Register 0x04 Value: 0x0260
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x0284
Register 0x04 Value: 0x028B
Register 0x04 Value: 0x025B
Register 0x04 Value: 0x0277
Register 0x04 Value: 0x0277
Register 0x04 Value: 0x0288
Register 0x04 Value: 0x0259
Register 0x04 Value: 0x026C
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x025D
Register 0x04 Value: 0x026B
Register 0x04 Value: 0x0291
Register 0x04 Value: 0x028B
Register 0x04 Value: 0x028D
Register 0x04 Value: 0x0271
Register 0x04 Value: 0x0277
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x0280
Register 0x04 Value: 0x027E
Register 0x04 Value: 0x0297
Register 0x04 Value: 0x0269
Register 0x04 Value: 0x0283
Register 0x04 Value: 0x028A
Register 0x04 Value: 0x027D
Register 0x04 Value: 0x026D
Register 0x04 Value: 0x0281
Register 0x04 Value: 0x0290
Register 0x04 Value: 0x0296
Register 0x04 Value: 0x026F
Register 0x04 Value: 0x028C
Register 0x04 Value: 0x0279
Register 0x04 Value: 0x029B
Register 0x04 Value: 0x026C
Register 0x04 Value: 0x0279
Register 0x04 Value: 0x0289
Register 0x04 Value: 0x0294
Register 0x04 Value: 0x0268
Register 0x04 Value: 0x028A
Register 0x04 Value: 0x0288
Register 0x04 Value: 0x0291
Register 0x04 Value: 0x0272
Register 0x04 Value: 0x027F
Register 0x04 Value: 0x027E
Register 0x04 Value: 0x0286
Register 0x04 Value: 0x025F
Register 0x04 Value: 0x0275
Register 0x04 Value: 0x028E
Register 0x04 Value: 0x0282
Register 0x04 Value: 0x025F
Register 0x04 Value: 0x0279
Register 0x04 Value: 0x0285
Register 0x04 Value: 0x0291
Register 0x04 Value: 0x025E
